"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000167552",2291.05442669593,-0.856865265851266,0.0665701795641337,-12.8716081503996,6.50338433063618e-38,2.19667143937828e-35
"ENSG00000120738",10479.2360220184,1.03318181778572,0.0804873648125197,12.836571556198,1.02305661195292e-37,3.39162212355207e-35
"ENSG00000091136",9360.22009574011,-0.685615545329438,0.0536754341087154,-12.7733581798477,2.30970098040273e-37,7.51786671839448e-35
"ENSG00000115963",2021.74179156079,1.32481215964982,0.103914579333948,12.74904992294,3.15567634918324e-37,1.00880210719783e-34
"ENSG00000175832",3391.69232703135,-0.814711790257635,0.064064297116691,-12.7170955887281,4.75196977162128e-37,1.492451979852e-34
"ENSG00000162924",373.121068502936,1.81565081555355,0.143245600642004,12.6750895484126,8.12658305322078e-37,2.50831189342687e-34
"ENSG00000134057",3613.23903164521,-0.958351641158616,0.075740995768139,-12.6530108488718,1.07668140314276e-36,3.26690686085791e-34
"ENSG00000125740",804.590447838928,1.3377177694128,0.105842643423649,12.6387411174002,1.29104440839156e-36,3.8520461665043e-34
"ENSG00000105939",7650.17927633448,0.707684313311586,0.0565783025391463,12.5080513474568,6.74588363373913e-36,1.979750964118e-33
"ENSG00000175063",3143.65083170398,-0.816474404081318,0.0654162073005991,-12.4812250323452,9.45210956579163e-36,2.72922041043229e-33
"ENSG00000125730",1493.12616260002,1.53556119464052,0.123224630714152,12.4614793790912,1.2110301989106e-35,3.44124803506311e-33
"ENSG00000091409",5500.27137178566,-0.852516350361086,0.0686367384433317,-12.4207001919962,2.01787639210724e-35,5.64437862054746e-33
"ENSG00000135486",30760.0858482844,-0.582735508427318,0.0469423928704978,-12.413843283084,2.1984114580365e-35,6.05476337257992e-33
"ENSG00000278233",322.462364674824,1.92737588250451,0.155332318451528,12.4080803127004,2.36249329700947e-35,6.40808409137327e-33
"ENSG00000008517",1368.99301564332,1.98849710734843,0.160894999165377,12.3589739747258,4.3568205779548e-35,1.1641164475604e-32
"ENSG00000144655",2278.42113758161,1.22241383704015,0.0994467273615945,12.2921474589644,9.98186057493094e-35,2.62787158841785e-32
"ENSG00000077150",7256.91778612811,0.929733183242762,0.0762696984190195,12.1900728928399,3.51107190864154e-34,9.10945062442042e-32
"ENSG00000104332",4285.25479605738,-0.789533270502267,0.0650064836843218,-12.1454542032503,6.06448766284599e-34,1.55094940200384e-31
"ENSG00000154265",659.119534647152,1.32193112638873,0.108895429677881,12.1394546153046,6.5259556470486e-34,1.64545997173893e-31
"ENSG00000182481",6861.11965747406,-0.650722545250494,0.0540456873398782,-12.0402307247622,2.18344115982235e-33,5.42888383932495e-31
"ENSG00000267520",750.77359702972,1.4151797343537,0.11791838138048,12.0013497283976,3.49549024211297e-33,8.57209127593237e-31
"ENSG00000183856",1498.62054943177,-1.07972535758864,0.0907576628722936,-11.8967955257722,1.22979299318417e-32,2.97510191405175e-30
"ENSG00000134986",784.259207810585,-1.37044618835346,0.11532862357079,-11.8829666558213,1.451237519684e-32,3.46400721031772e-30
"ENSG00000106211",11271.0535889674,1.03089406440508,0.0868539070439343,11.8692883197945,1.70915361489261e-32,4.02595631760625e-30
"ENSG00000090339",4936.03305681813,0.947988366162143,0.0799158120206058,11.862337905266,1.85715977403436e-32,4.31777587983937e-30
"ENSG00000225177",435.935783056644,-1.87207798222203,0.157967421174054,-11.8510384502594,2.12540492065594e-32,4.87807678071573e-30
"ENSG00000106333",4286.44588864349,-0.786178056579907,0.0664874439606112,-11.8244590218517,2.91776316501648e-32,6.61187293419304e-30
"ENSG00000117632",4628.11303525474,-0.789177244921897,0.0670114313899716,-11.7767555259236,5.14350057173657e-32,1.15098684044035e-29
"ENSG00000272502",159.804629779433,-2.7484264213938,0.235114644639762,-11.6897287517113,1.43845284302487e-31,3.17915836985571e-29
"ENSG00000124201",2222.19976852567,0.811720094108765,0.0694478698866786,11.688192819064,1.46470099341707e-31,3.19769233953078e-29
"ENSG00000155090",3171.44438264892,0.975772251157352,0.0836148395288685,11.6698454084871,1.81753214970829e-31,3.920175969166e-29
"ENSG00000086061",9835.66973646763,0.700879070538287,0.0600648630511464,11.6687033805684,1.84209357136315e-31,3.92585227554084e-29
"ENSG00000083799",1954.41231557563,1.0575277250145,0.0909865606339691,11.6229003233658,3.15249155247421e-31,6.63951809086981e-29
"ENSG00000023608",5293.0232878977,1.17106282619364,0.100877723623445,11.6087356467813,3.72076541731974e-31,7.74524912800674e-29
"ENSG00000172667",922.504880609179,1.24407554847524,0.107393066726898,11.5843190476993,4.94883633252055e-31,1.01832262097452e-28
"ENSG00000153283",1797.02945670717,-0.872962220145522,0.0758181650262515,-11.5138927438202,1.12292628367952e-30,2.28438935573076e-28
"ENSG00000104825",1459.53704127694,0.888714195113549,0.0775003567800659,11.4672271462644,1.92736499770742e-30,3.87681889763576e-28
"ENSG00000124006",1969.1220302454,-0.867865755067427,0.0759962288811581,-11.4198529038143,3.32796735742118e-30,6.61969684806156e-28
"ENSG00000178381",1253.77540764836,1.16638082946555,0.102913211556477,11.3336355150617,8.94147436544563e-30,1.75901400099129e-27
"ENSG00000059728",688.445684089979,1.3977257869992,0.123753493216505,11.294435014888,1.39800172691131e-29,2.72032901251808e-27
"ENSG00000136244",727.6353248743,1.77426724914854,0.157224456677395,11.284931661676,1.55762586743519e-29,2.99834605148654e-27
"ENSG00000034152",2269.13799909868,0.791596905423781,0.0703088476559791,11.2588519342126,2.09469776948072e-29,3.98928504991956e-27
"ENSG00000167767",1462.36129928104,1.2243079077613,0.108945651103851,11.2377859543402,2.65969234110932e-29,5.01198024110936e-27
"ENSG00000108984",217.538022598915,-2.04876443974626,0.182418322979409,-11.2311329601332,2.86777483802054e-29,5.34780261981705e-27
"ENSG00000138080",1709.81168683881,-0.9567538335278,0.0856103361991562,-11.1756813021046,5.36371890095008e-29,9.89910265616582e-27
"ENSG00000151014",1077.75687218203,1.09425349611962,0.0992386029254071,11.0264903360451,2.84762105075871e-28,5.20184816843699e-26
"ENSG00000109971",87890.3475480549,0.598348198628492,0.0543870150282348,11.0016738061072,3.75103831591722e-28,6.78293817490405e-26
"ENSG00000164611",2203.14924899487,-0.810978640917423,0.0742337224691344,-10.9246662290796,8.78628321350285e-28,1.57292042088128e-25
"ENSG00000101955",2834.35837291152,-0.816833006878373,0.0750371116922502,-10.8857202583763,1.34828534262848e-27,2.38980239640942e-25
"ENSG00000125347",2443.98077526872,1.03133165760915,0.0948196599930413,10.8767702571897,1.48740055427808e-27,2.60032006299115e-25
"ENSG00000070669",2762.99569241681,0.824943729366263,0.0758482593657829,10.8762381136253,1.49610639307389e-27,2.60032006299115e-25
"ENSG00000145386",1658.67939206724,-0.925191930473853,0.0854215921983264,-10.8308907228725,2.45753014137442e-27,4.23026005681585e-25
"ENSG00000006468",944.693263571363,-0.982717665781955,0.0915683368185863,-10.732068528545,7.19668835781622e-27,1.2270010950631e-24
"ENSG00000101160",7985.37613820354,-0.733635931527655,0.0684521420736163,-10.7175014441283,8.42484796035096e-27,1.42284554892644e-24
"ENSG00000188522",1819.74305001561,0.759388686364305,0.0710874423795296,10.6824589680692,1.22970497420862e-26,2.05739985497969e-24
"ENSG00000113552",2820.41324985787,0.68225796842685,0.0638843690244538,10.6795759094951,1.26849818305325e-26,2.10265319194622e-24
"ENSG00000158615",3068.12522146567,0.818954721021281,0.0768220846174369,10.6604074218964,1.55912926253269e-26,2.56069101448259e-24
"ENSG00000143367",671.358583157792,1.23222638792175,0.115802295523034,10.6407768719633,1.92517422995915e-26,3.13313355133897e-24
"ENSG00000087586",2311.47329124323,-0.770463221956934,0.0724211474962887,-10.6386497396554,1.96962878098816e-26,3.17660310245496e-24
"ENSG00000187546",313.796544186707,-1.68659532675292,0.158979833962475,-10.6088633049586,2.71026132966637e-26,4.33206235032923e-24
"ENSG00000142945",1945.91581850294,-0.805673578889848,0.0759637118389027,-10.6060322670705,2.79361789955807e-26,4.4257829768043e-24
"ENSG00000085563",413.22132045256,2.30225986563292,0.217565641270697,10.5819092214493,3.61515419478118e-26,5.67706056096251e-24
"ENSG00000134532",1526.81406387437,-1.1485733003403,0.108560878072512,-10.5799927260456,3.6898687183883e-26,5.74400259100759e-24
"ENSG00000163975",2388.331262214,-0.709607379430058,0.0671925306052432,-10.5608074742564,4.52750285922904e-26,6.98718587809641e-24
"ENSG00000136108",2015.17137406525,-0.729904915144803,0.0691445157769018,-10.5562228174376,4.75408602032997e-26,7.27415794324335e-24
"ENSG00000196230",27471.6800420146,-0.550842145317285,0.0524761224786646,-10.4970054817073,8.91638658567655e-26,1.35272163268459e-23
"ENSG00000163739",6104.06859699369,2.28913403663964,0.218127390274256,10.4944823011978,9.15783366529916e-26,1.37767679223685e-23
"ENSG00000165891",1768.74545318345,0.759991735801345,0.0725922867940709,10.4693180138722,1.19500815285408e-25,1.77044256732927e-23
"ENSG00000143228",1557.02355588207,-1.0511025809831,0.100399624589643,-10.4691883588132,1.19664590909866e-25,1.77044256732927e-23
"ENSG00000146592",844.359230856632,1.67020754353355,0.159629075911094,10.4630533879916,1.27673730542113e-25,1.8734550198073e-23
"ENSG00000107796",506.838075220735,1.33064458700903,0.127389810121074,10.4454554547523,1.53715754325638e-25,2.23725157230697e-23
"ENSG00000127418",3104.74371083349,-0.611576375870712,0.0587634640853848,-10.4074255217847,2.29339909181505e-25,3.31100246303815e-23
"ENSG00000018408",9415.03304257531,-0.515993767832093,0.0497038301575864,-10.3813683210354,3.01423595476571e-25,4.31686816497726e-23
"ENSG00000166851",3097.62817233002,-0.952715159359649,0.0919558512454839,-10.3605713661037,3.74716898174769e-25,5.32395389771803e-23
"ENSG00000135114",4764.02509950065,0.663617918754119,0.0642907058216161,10.3221439284774,5.59594341412543e-25,7.88807708658846e-23
"ENSG00000122691",575.384068739286,-1.38235919677106,0.134199207519758,-10.3007999996389,6.98777342765564e-25,9.77305624233525e-23
"ENSG00000123342",506.334317403568,1.34944359659079,0.13108188368709,10.2946613111855,7.44812187012389e-25,1.03361455596091e-22
"ENSG00000164104",2826.88941629552,-0.745055027588758,0.0725123240831206,-10.274874471472,9.14634263000999e-25,1.25952173663415e-22
"ENSG00000163131",672.071338016085,1.11102054419917,0.108347062537474,10.2542747184761,1.13222777048437e-24,1.54726271352758e-22
"ENSG00000166750",1960.68068176493,1.00989841733027,0.0986818952294617,10.2338773995167,1.39807142605237e-24,1.89608141433254e-22
"ENSG00000151632",246.121786670605,-2.08371101276819,0.203799911787907,-10.224297913027,1.54342278128934e-24,2.07747027298058e-22
"ENSG00000011426",4007.63274075615,-0.705876575104621,0.0690712727248363,-10.2195391406304,1.62109744117329e-24,2.16573779043912e-22
"ENSG00000125870",5901.56425904837,-0.693607559649064,0.0679341435927983,-10.2099993164938,1.78866097291834e-24,2.37189694349513e-22
"ENSG00000134321",2876.6843576638,1.04227108238682,0.102157525820387,10.2025873670761,1.93059588954981e-24,2.54128879520005e-22
"ENSG00000162734",8793.67524094699,0.550746978161812,0.0541681925398345,10.1673501060018,2.77351410004941e-24,3.62419338825434e-22
"ENSG00000162413",3537.36811950609,0.800452307855544,0.078745324310047,10.165077290226,2.83896772813929e-24,3.68284059921374e-22
"ENSG00000140941",4209.53052681609,0.734451502595877,0.0722935054148696,10.1593012869011,3.01227383742073e-24,3.87954865018028e-22
"ENSG00000168078",1157.4338484633,-0.955642223103037,0.0942101999685918,-10.143723539719,3.53367713060268e-24,4.51856342800352e-22
"ENSG00000134684",7823.28090172877,0.621100301847855,0.0614918561865513,10.1005294093512,5.49447620018557e-24,6.97603637842001e-22
"ENSG00000055483",1655.30758300865,0.99696921968324,0.0987657738153309,10.0942784242985,5.85601572609798e-24,7.38270376962014e-22
"ENSG00000101166",5263.09626638658,-0.561197896180138,0.055757171196325,-10.0650352975067,7.88590400647588e-24,9.87226947719798e-22
"ENSG00000026025",62637.2068018548,-0.475535697609517,0.0472593763677166,-10.0622507988565,8.11221166923162e-24,1.00850564793461e-21
"ENSG00000166598",44275.4779442332,-0.676078892725676,0.0672775725874306,-10.0490975926202,9.27125039370877e-24,1.14464775550465e-21
"ENSG00000125968",2050.70430557038,-0.754451781333794,0.0751414367882831,-10.0404226160796,1.01239471179316e-23,1.23520625625935e-21
"ENSG00000130766",1537.71485543822,1.15685484502279,0.115221835387579,10.0402396918206,1.01427393403041e-23,1.23520625625935e-21
"ENSG00000136830",8114.34498233737,-0.600345303103692,0.0598366879357337,-10.0330637241901,1.09078448305734e-23,1.31940701457382e-21
"ENSG00000255248",2224.99737828613,-0.840691643044358,0.0838405216064271,-10.0272711445048,1.1566920586255e-23,1.38973833781972e-21
"ENSG00000291237",2544.33796012383,1.12209591816149,0.111918027613018,10.0260515851959,1.17106277373779e-23,1.39762438503026e-21
"ENSG00000026751",218.600896235212,1.93243436264913,0.193179441204298,10.0033127262516,1.47382566755811e-23,1.74731305302154e-21
"ENSG00000069869",2840.8785251677,0.761449798041974,0.0761548046607844,9.99870988355484,1.54395307718606e-23,1.81841105182795e-21
"ENSG00000228253",20659.1648631167,-0.65027445540118,0.0652538658072851,-9.9653016316557,2.16216543909685e-23,2.52266060946463e-21
"ENSG00000119403",1796.55858445518,-0.880556972873718,0.0883655240948384,-9.96493804448734,2.17009124040639e-23,2.52266060946463e-21
"ENSG00000179218",30601.2973464216,-0.453953905900585,0.0457789482698022,-9.91621527050312,3.53922779859563e-23,4.08769393873929e-21
"ENSG00000164985",3827.15735866652,-0.70130537368149,0.0708210964182575,-9.9024924655176,4.06027482982293e-23,4.65942564124937e-21
"ENSG00000271503",8591.33989245136,1.00009419349165,0.101016971612169,9.90025911023417,4.15197917592413e-23,4.73431408964291e-21
"ENSG00000138778",1043.19110296245,-0.863471283884286,0.087276881773069,-9.89347082918729,4.44349128853508e-23,5.03464437008576e-21
"ENSG00000090889",1207.87575768079,-0.87573672719866,0.0887128906899599,-9.87158371672553,5.52847448664947e-23,6.22457548805024e-21
"ENSG00000113739",1258.08162543855,1.15465873586849,0.117219517910604,9.85039655895088,6.82740579751439e-23,7.63901366169391e-21
"ENSG00000099810",3607.29200070457,-0.605886202995344,0.0615505231555687,-9.84372141669649,7.29609932931175e-23,8.112718645549e-21
"ENSG00000163874",619.460906099373,1.5761825252947,0.160312945525899,9.83191045566603,8.20473049739331e-23,9.06673366446512e-21
"ENSG00000137804",2743.86393561052,-0.673084755078108,0.0685033337166614,-9.82557663342449,8.73725538817063e-23,9.54361395950122e-21
"ENSG00000100234",9767.77834714439,-0.750253202068243,0.076357672668595,-9.82551164601973,8.74289291340744e-23,9.54361395950122e-21
"ENSG00000079616",1942.20379478907,-0.662840563143951,0.0675595732496829,-9.81120115567133,1.0076191564325e-22,1.09323625081543e-20
"ENSG00000048052",1546.0786811462,1.28673279470253,0.131263961759497,9.80263567741538,1.09685539143726e-22,1.18288585647649e-20
"ENSG00000065361",1743.2875632873,-0.907775758828295,0.0930055761690659,-9.76044444021438,1.6642427299503e-22,1.7840283444054e-20
"ENSG00000184232",7115.3109900611,-0.655397863374926,0.0673602042064905,-9.72974876034854,2.25148351473732e-22,2.39917011195402e-20
"ENSG00000156970",1186.79726274205,-0.899585659838362,0.092472115642458,-9.72818296184112,2.2864048448107e-22,2.4219656527693e-20
"ENSG00000139291",383.356529330959,-1.50794712308449,0.155349479928331,-9.70680509378056,2.82039116562112e-22,2.97003780276173e-20
"ENSG00000102804",3873.79612848478,-0.686574011279199,0.0709830817430824,-9.67236127848322,3.95153673680727e-22,4.13686612060373e-20
"ENSG00000143401",2946.7070183779,-0.698983803533995,0.0724133735896162,-9.65268939816701,4.78831724095739e-22,4.98374739811739e-20
"ENSG00000142871",3032.39657034045,0.964930242485271,0.100035412291582,9.64588659536586,5.11671106701377e-22,5.29476078160003e-20
"ENSG00000101224",4324.39212864232,-0.621328233451759,0.0644262413791581,-9.64402423843337,5.21043507223976e-22,5.33624256348018e-20
"ENSG00000174307",2484.86204449337,0.692780837911788,0.0718361209398701,9.64390655909268,5.21641408004151e-22,5.33624256348018e-20
"ENSG00000159720",2021.6805528345,0.676791549397684,0.0702316703772324,9.63655777745941,5.60355314115788e-22,5.69970501892093e-20
"ENSG00000185201",734.006135372313,-1.07199203082626,0.111460576572982,-9.61767885817764,6.7333398991122e-22,6.81018366519247e-20
"ENSG00000136167",131.70680754415,2.76446912505002,0.28880089897858,9.57223171682389,1.0462248912168e-21,1.05222011250355e-19
"ENSG00000138685",2076.49302492827,0.896200748871119,0.0937618540857833,9.55826607322824,1.19746035258532e-21,1.19759414703812e-19
"ENSG00000135074",549.154139531856,-1.18757248558237,0.125393279308227,-9.47078258208097,2.77754871952347e-21,2.76242650982828e-19
"ENSG00000109861",6208.14835711756,-0.630346839223483,0.0668097281158921,-9.43495591136138,3.9115871562596e-21,3.86879741830715e-19
"ENSG00000137821",891.02929354704,1.16300695744189,0.123364586376828,9.42739721016359,4.20390995656411e-21,4.13507670562696e-19
"ENSG00000101938",344.588726194536,-1.6992514687349,0.180323650770169,-9.42334220429395,4.3695324156997e-21,4.27450105496481e-19
"ENSG00000122877",450.208920844761,1.6010533614128,0.169922497955113,9.42225650328972,4.4149614737855e-21,4.29546958172326e-19
"ENSG00000183696",1534.10593805637,0.993506191835379,0.105570020698964,9.41087427337345,4.92027057283396e-21,4.76122615107425e-19
"ENSG00000166920",129.243966171587,2.40353357178036,0.255501320084839,9.40712780263629,5.09879238367986e-21,4.90745060498048e-19
"ENSG00000102755",663.522722618307,-1.0906558386718,0.116028698514267,-9.39987996622824,5.46253528227053e-21,5.22942816166883e-19
"ENSG00000198355",3761.63059334702,0.814035111333906,0.0867006430088659,9.38903199657544,6.05541986082964e-21,5.7661769334347e-19
"ENSG00000119125",1067.56133248804,1.09713751849154,0.116897400241414,9.38547406722273,6.26340373369948e-21,5.93266950479832e-19
"ENSG00000152795",6200.40005982768,-0.559899940347403,0.059690029422782,-9.3801250520695,6.58945284967632e-21,6.2086518376266e-19
"ENSG00000136231",3477.29411590326,-0.697724702108268,0.0744462578327896,-9.37219307484058,7.10408191471504e-21,6.65849604383396e-19
"ENSG00000104856",1655.75401184319,0.993993165742256,0.106064385012604,9.37160165143213,7.1440085512003e-21,6.66104380643686e-19
"ENSG00000198901",2969.62701885049,-0.822995218875926,0.0880890078563735,-9.34276862577218,9.38473756872849e-21,8.70495191478639e-19
"ENSG00000173621",1021.95824031294,-0.89744277403683,0.0960974659985381,-9.33888073646482,9.73578223734505e-21,8.98401925839954e-19
"ENSG00000115008",230.645197628537,2.05454360804848,0.220026841557093,9.33769531712052,9.84537656310169e-21,9.03856057603315e-19
"ENSG00000168404",1226.83315928282,0.979313321691098,0.10495080607544,9.33116531746462,1.04713205203651e-20,9.56416224263147e-19
"ENSG00000164236",491.352235619541,1.27896333885477,0.137120990490001,9.32726152490883,1.08641545599966e-20,9.87259365142436e-19
"ENSG00000132640",1709.86263302168,-0.719089747494738,0.0771432987301229,-9.32148040506269,1.14728181644468e-20,1.03730500393902e-18
"ENSG00000181449",183.590848383717,-1.98136456146533,0.21265067428287,-9.31746192739414,1.19156477870435e-20,1.07192927981735e-18
"ENSG00000138166",1311.18695180333,0.904280874776409,0.0971662975859103,9.30652805801191,1.32079265228657e-20,1.18224150306171e-18
"ENSG00000150457",1223.43356136703,0.769012791968824,0.0826629387217981,9.30299362519562,1.36545901605572e-20,1.21614165698654e-18
"ENSG00000196262",26771.9651315894,-0.570780313195107,0.0613594223053714,-9.30224392195982,1.37512368298804e-20,1.21868634519069e-18
"ENSG00000255302",3618.38473357512,-0.572351138161319,0.0616509299047513,-9.28373893217156,1.63633342489917e-20,1.44303650111059e-18
"ENSG00000056558",968.553323945577,1.20875538341321,0.130311958574962,9.27585922759248,1.76193133648615e-20,1.54618111694975e-18
"ENSG00000156232",584.221149148196,1.09482797143578,0.118181369967443,9.26396412342651,1.96980007924551e-20,1.72016395212942e-18
"ENSG00000140465",2222.52081421762,1.23101035844701,0.133296636245123,9.23511945330165,2.57997978377884e-20,2.24207757714606e-18
"ENSG00000080824",81294.5526175704,0.500017536112612,0.0541600180967662,9.23222616394339,2.65064667542732e-20,2.29236119727053e-18
"ENSG00000164070",663.739765984897,1.08281598372283,0.11734765869954,9.22741872929308,2.77232051097493e-20,2.38606162439775e-18
"ENSG00000143631",141.677287155536,2.21326234395097,0.239887806333557,9.22623945659619,2.80300096321948e-20,2.4009245571079e-18
"ENSG00000049759",3468.05351986778,0.89049576829456,0.0966764855176464,9.21108957908919,3.22831092711375e-20,2.75205820081859e-18
"ENSG00000156219",223.765227220554,-2.0175314871508,0.219055751921185,-9.21012787592402,3.2573664254335e-20,2.75438224673572e-18
"ENSG00000140416",4326.23184376874,0.675200065775158,0.0733117715576619,9.20998158179949,3.2618089392692e-20,2.75438224673572e-18
"ENSG00000169764",1916.84062722501,-0.75451530180111,0.0819961953610634,-9.2018330665059,3.51894698979816e-20,2.95756755921909e-18
